id,platform,year,genre,publisher,na_sales,eu_sales,other_sales,jp_sales
5697,DS,2004,Platform,Nintendo,5.08,3.11,0.98,2.24999999951326
3237,3DS,2015,Role-Playing,Nintendo,0.16,0.11,0.03,1.17999999943646
1937,PS2,2006,Action,Capcom,1.06,0.82,0.28,1.0499999998221
2204,SAT,1994,Simulation,Electronic Arts,0,0,0,1.07999999985298
1062,GBA,2003,Role-Playing,Nintendo,1.48,0.17,0.06,1.47000000030775
3271,X360,2010,Action,THQ,0.67,0.29,0.1,1.0100000001483
2967,WiiU,2015,Role-Playing,Nintendo,0.36,0.28,0.06,1.1399999995367
5887,PSV,2015,Role-Playing,Tecmo Koei,0,0,0,1.05999999986859
2871,PS2,2007,Shooter,Ignition Entertainment,0,0,0,1.0100000001483
2172,PS2,2001,Platform,Universal Interactive,2.07,2.29,0.82,1.24000000047499
2328,DS,2005,Platform,Sega,1.22,1.57,0.29,1.05999999986859
1452,X360,2013,Action,Ubisoft,0.57,0.34,0.08,1.0100000001483
5886,PSP,2012,Adventure,Konami Digital Entertainment,0,0,0,1.06999999949302
792,PS2,2005,Misc,Capcom,0.22,0.17,0.06,1.0499999998221
353,N64,1997,Action,Konami Digital Entertainment,0.07,0.02,0.04,1.22999999952728
1867,DS,2008,Role-Playing,Rising Star Games,0.11,0,0.01,1.11999999965616
66,PS2,2002,Strategy,Tecmo Koei,0.05,0.04,0.01,1.18999999985311
4864,GC,2003,Fighting,Nintendo,0.44,0.12,0.03,1.4499999993729
3860,3DS,2012,Action,Genki,0,0,0,1.0499999998221
2647,SAT,1996,Shooter,Atlus,0,0,0,1.0499999998221
5969,PSP,2008,Fighting,PQube,0.03,0.01,0.01,1.03999999984059
631,GBA,2002,Platform,Nintendo,0,0,0.01,1.46000000040844
4515,PS,1996,Fighting,Virgin Interactive,0.07,0.05,0.02,1.14999999956857
3211,X360,2009,Shooter,THQ,0.48,0.29,0.09,1.0100000001483
5742,PS2,2001,Role-Playing,From Software,0.02,0.02,0.01,1.03999999984059
610,Wii,2006,Action,Eidos Interactive,0.04,0.01,0,1.0100000001483
4028,PS4,2015,Strategy,Kalypso Media,0,0.05,0.01,1.0100000001483
2338,PS4,2014,Role-Playing,Activision,0.49,0.88,0.3,1.05999999986859
3840,PS,1997,Action,Activision,0.95,0.64,0.13,1.26999999940247
4273,PS2,2008,Fighting,Tryfirst,0,0,0,1.02999999975121
2201,SNES,1993,Role-Playing,TOHO,0,0,0,1.10999999964009
5525,WiiU,2013,Sports,Nintendo,0.39,0.22,0.06,1.1300000003116
1606,PS3,2011,Action,Capcom,0,0,0,1.2200000003109
3885,3DS,2011,Platform,Nippon Ichi Software,0.09,0.03,0.01,1.0100000001483
4886,3DS,2012,Simulation,Nintendo,2.01,2.32,0.41,5.35999999955667
416,SAT,1996,Fighting,Capcom,0,0,0,1.34999999939204
1405,DS,2008,Role-Playing,Sega,0,0,0,1.0100000001483
1473,XB,2003,Platform,Sega,0.41,0.43,0.05,1.0100000001483
2790,PSP,2012,Adventure,Prototype,0,0,0,1.03999999984059
1141,PSP,2010,Fighting,Namco Bandai Games,0.11,0.04,0.03,1.08999999973725
2579,GB,1989,Puzzle,Nintendo,23.2,2.26,0.58,5.22000000055046
5241,PSP,2009,Adventure,Sony Computer Entertainment,0,0,0,1.18999999985311
1003,PS2,2002,Sports,Konami Digital Entertainment,0,0,0,1.03999999984059
5750,PSV,2013,Action,Namco Bandai Games,0,0,0,1.07999999985298
2715,PS4,2016,Action,Capcom,0,0,0,1.0100000001483
456,PSP,2010,Adventure,Nippon Ichi Software,0,0,0,1.03999999984059
4680,PS4,2015,Sports,Konami Digital Entertainment,0.13,0.42,0.1,1.1300000003116
2125,PS3,2010,Fighting,THQ,0.44,0.46,0.18,1.0100000001483
2965,X360,2012,Fighting,Capcom,0.31,0.1,0.03,1.02999999975121
3536,PS4,2016,Action,Ubisoft,0.01,0.05,0.01,1.0100000001483
4219,DS,2007,Platform,Nintendo,0.28,0.02,0.03,1.32999999968923
4169,PSP,2011,Action,FuRyu,0,0,0,1.0199999996979
546,PS2,2006,Adventure,Enterbrain,0,0,0,1.05999999986859
4808,GC,2003,Misc,Nintendo,0,0,0.01,1.26999999940247
1602,PS2,2000,Sports,Enix Corporation,0,0,0,1.07999999985298
5256,DS,2007,Role-Playing,Namco Bandai Games,0,0,0,1.14999999956857
2221,PS2,2004,Strategy,Namco Bandai Games,0,0,0,1.4000000005303
2624,PS2,2002,Strategy,Tecmo Koei,0.06,0.05,0.02,1.1599999998628
591,PS4,2015,Shooter,Activision,0.77,0.78,0.31,1.03999999984059
4935,XB,2003,Action,Capcom,0.08,0.03,0,1.02999999975121
1797,3DS,2012,Action,Nintendo,0.48,0.35,0.07,1.36000000034277
5521,PS3,2009,Action,Sony Computer Entertainment,3.27,2.25,1,1.21000000047353
3178,SNES,1995,Action,Laguna,0.04,0.01,0,1.29999999939226
4847,PSP,2010,Misc,Asgard,0,0,0,1.0499999998221
1085,DS,2007,Sports,Rising Star Games,0,0,0,1.02999999975121
4558,SNES,1991,Strategy,Namco Bandai Games,0,0,0,1.32999999968923
3425,3DS,2013,Action,Namco Bandai Games,0,0,0,1.0499999998221
346,GB,1989,Puzzle,Nintendo,2.18,0.96,0.2,3.00000000099567
176,PS,1999,Adventure,Konami Digital Entertainment,0,0,0,1.02999999975121
5901,SAT,1997,Action,Capcom,0,0,0,1.06999999949302
319,GC,2002,Action,Tecmo Koei,0.03,0.01,0,1.03999999984059
390,PS,1997,Racing,Codemasters,0.07,2,0.18,1.0199999996979
1228,PSV,2014,Adventure,Idea Factory,0.09,0,0.03,1.02999999975121
5217,PS3,2014,Action,Capcom,0,0,0,1.26999999940247
3367,DS,2008,Role-Playing,Nintendo,0.95,0.54,0.18,1.61999999960425
675,PS3,2012,Action,Sony Computer Entertainment,0,0,0,1.26000000004613
3788,PS3,2011,Sports,Tecmo Koei,0.06,0.05,0.02,1.07999999985298
1989,Wii,2006,Racing,Ubisoft,0.46,0.01,0.04,1.0199999996979
5994,NES,1984,Puzzle,Nintendo,0.42,0.1,0.02,1.28000000008765
222,NES,1987,Role-Playing,SquareSoft,0.32,0,0,1.52000000021556
1150,SNES,1992,Fighting,Capcom,2.47,0.83,0.12,3.86999999983866
4403,PSP,2006,Misc,Sega,0,0,0,1.06999999949302
5071,PSP,2011,Sports,Sega,0,0,0,1.21000000047353
2825,Wii,2008,Action,Capcom,0.14,0.04,0.02,1.05999999986859
214,DS,2008,Misc,Commseed,0,0,0,1.0100000001483
4234,GBA,2004,Platform,Nintendo,0,0,0.03,2.39000000013523
3383,PS2,2006,Sports,Namco Bandai Games,0,0,0,1.1399999995367
5416,DS,2009,Adventure,Nintendo,0,0,0,1.10999999964009
4615,DS,2010,Role-Playing,Enterbrain,0,0,0,1.0499999998221
4555,3DS,2013,Simulation,Tecmo Koei,0,0,0,1.03999999984059
3895,PS,1996,Sports,Konami Digital Entertainment,0.01,0,0.01,1.08999999973725
1264,PS3,2014,Action,Bethesda Softworks,0.26,0.39,0.14,1.11999999965616
3078,Wii,2009,Role-Playing,Marvelous Interactive,0.13,0,0.01,1.05999999986859
2983,WiiU,2014,Action,Nintendo,0.34,0.28,0.3,1.10000000021524
2277,PS4,2016,Action,Namco Bandai Games,0,0,0,1.0100000001483
2966,SAT,1998,Adventure,KID,0,0,0,1.02999999975121
3533,PSP,2007,Puzzle,Sega,0,0,0,1.0199999996979
3627,PSP,2013,Sports,Sega,0,0,0,1.03999999984059
1863,PS2,2008,Shooter,Sega,0,0,0,1.03999999984059
1609,PS3,2010,Action,Capcom,0.43,0.57,0.22,1.14999999956857
4995,PSP,2009,Action,Tecmo Koei,0,0,0,1.0499999998221
2517,PS4,2013,Sports,Electronic Arts,0.61,1.85,0.33,1.10999999964009
3995,X360,2006,Racing,Atari,0.23,0.04,0.03,1.0199999996979
184,PS,2000,Action,Activision,1.7,1.25,0.16,1.0199999996979
1483,PS2,2006,Misc,Sega,0,0,0,1.24000000047499
5383,PSP,2011,Misc,Namco Bandai Games,0,0,0,1.4000000005303
1242,PS2,2007,Simulation,Konami Digital Entertainment,0.64,0.03,0.1,1.0199999996979
5858,SNES,1994,Role-Playing,Nintendo,0,0,0,1.8099999994973
1886,PS4,2014,Shooter,Activision,2.8,3.3,1.37,1.1399999995367
5488,PS3,2010,Shooter,Sony Computer Entertainment,0.13,0.16,0.06,1.0100000001483
2179,SNES,1993,Fighting,Namco Bandai Games,0,0,0,1.73000000084824
1814,DS,2006,Misc,Nintendo,0,0,0,1.08999999973725
515,XOne,2015,Action,Konami Digital Entertainment,0.37,0.26,0.06,1.0100000001483
4153,GB,1995,Puzzle,Nintendo,0,0,0,1.32000000053027
124,PSP,2010,Action,Tecmo Koei,0,0,0,1.10999999964009
3127,PS3,2016,Adventure,Sega,0,0,0,1.11999999965616
2469,DS,2009,Simulation,Konami Digital Entertainment,0,0,0,1.26000000004613
2597,PS,1995,Action,Namco Bandai Games,0,0,0.03,1.4200000005493
5242,DS,2011,Fighting,Namco Bandai Games,0,0,0,1.34999999939204
2657,DS,2009,Adventure,ChunSoft,0.37,0,0.03,1.02999999975121
2958,PSV,2014,Role-Playing,Namco Bandai Games,0,0,0,1.03999999984059
592,N64,2000,Role-Playing,Nintendo,0.58,0.18,0.02,1.5899999996309
1235,PSP,2009,Role-Playing,Rising Star Games,0.08,0.02,0.02,1.06999999949302
171,XOne,2014,Shooter,Activision,3.21,1.53,0.38,1.0100000001483
3495,PS,1998,Strategy,Media Works,0,0,0,1.05999999986859
4202,PSP,2011,Adventure,Alchemist,0,0,0,1.0100000001483
5359,PS2,2006,Sports,Konami Digital Entertainment,0.1,2.39,0.86,2.04999999969185
2882,PSV,2015,Action,Idea Factory,0,0,0,1.0100000001483
6047,PSP,2004,Sports,Sony Computer Entertainment,0.5,0.5,0.33,1.63000000029557
4767,PS3,2013,Adventure,Sony Computer Entertainment,0.52,0.88,0.34,1.05999999986859
2951,3DS,2011,Role-Playing,Nintendo,0.46,0.29,0.07,2.95999999900553
1467,PS3,2012,Action,Sony Computer Entertainment,0.5,0.28,0.14,1.03999999984059
4970,GB,1990,Racing,Nintendo,1.73,0.69,0.4,1.5899999996309
4292,SNES,1994,Action,Banpresto,0,0,0,1.06999999949302
2464,PS3,2010,Misc,Unknown,0,0,0,1.02999999975121
1471,PS2,2004,Action,Capcom,0.19,0.15,0.05,1.17000000022269
6025,DS,2011,Adventure,Namco Bandai Games,0,0,0,1.05999999986859
3454,PS2,2005,Adventure,Sony Computer Entertainment,0,0,0,1.07999999985298
3705,PS,1996,Strategy,Gust,0,0,0,1.0100000001483
534,SNES,1994,Racing,BPS,0,0,0,1.20000000024725
5288,PSV,2015,Role-Playing,Namco Bandai Games,0,0,0,1.03999999984059
3643,SAT,1998,Role-Playing,Compile,0,0,0,1.02999999975121
2816,GC,2004,Role-Playing,Nintendo,1.48,0.25,0.06,1.46000000040844
3474,DS,2008,Adventure,ASCII Media Works,0,0,0,1.03999999984059
1353,X360,2010,Role-Playing,Square Enix,1.27,0.68,0.2,1.0100000001483
227,PS2,2006,Adventure,Sony Computer Entertainment,0,0,0,1.0199999996979
5279,DS,2008,Simulation,Konami Digital Entertainment,0,0,0,1.02999999975121
4255,GBA,2002,Role-Playing,Namco Bandai Games,0,0,0,1.03999999984059
3575,PS,1998,Racing,Human Entertainment,0,0,0.03,1.36000000034277
5514,DS,2007,Strategy,Konami Digital Entertainment,0.13,0.02,0.01,1.11999999965616
1841,DS,2009,Adventure,ASCII Media Works,0,0,0,1.0199999996979
1400,GBA,2004,Puzzle,Nintendo,0.31,0.11,0.01,1.1300000003116
2824,PS2,2000,Simulation,Asmik Ace Entertainment,0,0,0,1.08999999973725
5849,PSP,2006,Puzzle,Namco Bandai Games,0,0,0,1.03999999984059
2270,Wii,2007,Action,Tecmo Koei,0.11,0,0.01,1.03999999984059
1758,PS3,2012,Racing,Electronic Arts,0.71,1.51,0.61,1.05999999986859
4045,PSP,2009,Racing,Sony Computer Entertainment,0.5,1.59,0.87,1.30999999972089
3102,PS2,2006,Role-Playing,Tecmo Koei,0,0,0,1.21000000047353
4364,DS,2008,Role-Playing,Nintendo,2.82,1.78,0.55,3.68999999980651
2675,N64,1999,Adventure,Namco Bandai Games,0,0,0,1.05999999986859
4971,GBA,2004,Sports,Konami Digital Entertainment,0,0,0,1.1399999995367
4524,PS3,2009,Sports,Electronic Arts,0.46,0.26,0.12,1.0100000001483
5290,GC,2001,Fighting,Nintendo,4.41,1.04,0.22,2.39000000013523
5476,PS,1996,Role-Playing,Sony Computer Entertainment,0,0,0.03,1.46000000040844
1191,PSP,2010,Adventure,Idea Factory,0,0,0,1.06999999949302
1950,DS,2006,Simulation,Namco Bandai Games,0.09,0.02,0.01,1.8600000005113
1337,3DS,2012,Action,Capcom,0.3,0.22,0.05,1.29999999939226
5075,X360,2010,Fighting,Namco Bandai Games,0.43,0.27,0.07,1.0100000001483
4221,DS,2007,Action,Namco Bandai Games,0,0,0,1.02999999975121
1248,PS,1996,Misc,Sony Computer Entertainment,2.28,1.55,0.06,1.1599999998628
3669,PS2,2002,Sports,Electronic Arts,0.46,2.28,0.61,1.0499999998221
5495,PSV,2013,Role-Playing,Compile Heart,0.09,0,0.02,1.06999999949302
2813,PS2,2009,Adventure,Enterbrain,0,0,0,1.1300000003116
5494,PS2,2009,Strategy,Namco Bandai Games,0,0,0,1.06999999949302
5666,Wii,2009,Misc,Nintendo,0,0,0,1.03999999984059
5199,PSP,2009,Strategy,Namco Bandai Games,0,0,0,1.17999999943646
2257,GEN,1993,Platform,Sega,0,0,0,1.0499999998221
3914,PSV,2014,Adventure,Kadokawa Games,0,0,0,1.03999999984059
3807,WiiU,2013,Action,Nintendo,0.93,0.57,0.13,1.1399999995367
46,PS4,2016,Action,Namco Bandai Games,0,0,0,1.0100000001483
3551,XB,2002,Racing,Sega,0.12,0.03,0.01,1.02999999975121
4766,DS,2008,Platform,Nintendo,0.61,0,0.05,1.20000000024725
1336,X360,2010,Fighting,Namco Bandai Games,0.49,0.09,0.05,1.0100000001483
3652,GBA,2002,Role-Playing,Namco Bandai Games,0,0,0,1.18999999985311
1713,Wii,2009,Misc,Hudson Soft,0,0,0,1.08999999973725
4051,PS3,2009,Racing,Electronic Arts,0,0.06,0.02,1.0100000001483
169,3DS,2013,Misc,Namco Bandai Games,0,0,0,1.18999999985311
2754,WS,1999,Role-Playing,Namco Bandai Games,0,0,0,1.17999999943646
3740,3DS,2013,Role-Playing,Nintendo,0.89,0.57,0.13,1.46000000040844
3766,PS,1997,Strategy,Sony Computer Entertainment,0,0,0.01,1.17999999943646
1698,PS,1995,Role-Playing,Sony Computer Entertainment,0.11,0.08,0.04,1.34999999939204
1453,PSV,2015,Adventure,Minato Station,0,0,0,1.0100000001483
2160,PSP,2006,Fighting,Capcom,0.27,0.01,0.03,1.0199999996979
2865,PS,1995,Shooter,THQ,0.03,0.02,0.01,1.06999999949302
743,PSP,2006,Platform,Sony Computer Entertainment,0.14,0.05,0.04,1.1599999998628
5260,PS2,2006,Fighting,Ignition Entertainment,0.01,0.01,0,1.0499999998221
2639,3DS,2012,Action,Nintendo,0,0,0,1.26999999940247
712,PSP,2013,Adventure,Idea Factory,0,0,0,1.0199999996979
78,PS3,2010,Fighting,THQ,0.8,0.41,0.19,1.0199999996979
3,DS,2008,Sports,Enterbrain,0,0,0,1.32000000053027
5248,DS,2007,Role-Playing,Namco Bandai Games,0,0,0,1.02999999975121
1071,PS,1994,Shooter,Konami Digital Entertainment,0,0,0.02,1.30999999972089
150,PS,1995,Simulation,Riverhillsoft,0,0,0,1.03999999984059
634,PS,1996,Role-Playing,Banpresto,0,0,0.04,1.52000000021556
389,PSV,2013,Role-Playing,Nippon Ichi Software,0.06,0.03,0.02,1.07999999985298
385,X360,2010,Shooter,Sega,0.19,0.17,0.04,1.02999999975121
824,PS3,2012,Action,Konami Digital Entertainment,0.21,0.16,0.06,1.03999999984059
2897,PSV,2013,Role-Playing,Sony Computer Entertainment,0.18,0.09,0.06,1.2200000003109
2567,PS3,2010,Sports,Konami Digital Entertainment,0,0,0,1.26999999940247
2445,3DS,2015,Action,Namco Bandai Games,0,0,0,1.07999999985298
2115,GB,2000,Strategy,Nintendo,0,0,0,1.20000000024725
4338,PSP,2012,Action,Giza10,0,0,0,1.0199999996979
1156,SNES,1992,Role-Playing,Enix Corporation,0,0,0.01,3.78000000139294
1482,PS,1995,Role-Playing,Panther Software,0.02,0.02,0.01,1.11999999965616
5191,DS,2008,Misc,D3Publisher,0,0,0,1.07999999985298
628,PS,1998,Racing,Takara,0,0,0.02,1.24000000047499
1872,DS,2008,Adventure,Konami Digital Entertainment,0,0,0,1.08999999973725
384,SNES,1994,Puzzle,Hudson Soft,0,0,0,1.69999999989431
1170,PS2,2003,Sports,Sega,0,0,0,1.22999999952728
3603,DS,2007,Simulation,Konami Digital Entertainment,0,0,0,1.10000000021524
4210,DS,2008,Role-Playing,Konami Digital Entertainment,0.04,0.01,0,1.48000000033149
3160,GC,2005,Action,Nintendo,0.29,0.08,0.01,1.1599999998628
3801,PSP,2008,Role-Playing,Sony Computer Entertainment,0,0,0,1.0199999996979
5,DS,2006,Role-Playing,Sega,0,0,0,1.0499999998221
3221,PSP,2006,Puzzle,Sony Computer Entertainment,0,0,0,1.0100000001483
434,Wii,2009,Strategy,Namco Bandai Games,0,0,0,1.05999999986859
4042,DS,2007,Misc,Nintendo,0,0,0,1.26999999940247
1094,PSP,2013,Misc,Asgard,0,0,0,1.0199999996979
3645,DS,2007,Adventure,Capcom,0.32,0.06,0.04,1.64000000026878
3149,PS2,2000,Simulation,Konami Digital Entertainment,0,0,0,1.14999999956857
4245,SAT,1996,Simulation,NEC Interchannel,0,0,0,1.05999999986859
2308,N64,1999,Simulation,Pack In Soft,0.25,0.06,0.06,1.10999999964009
1840,PS2,2006,Adventure,Yeti,0,0,0,1.0100000001483
4366,PS2,2007,Role-Playing,Sega,0.1,0.08,0.03,1.0499999998221
1441,DS,2006,Adventure,Ubisoft,0.11,0.01,0.01,1.11999999965616
3121,PSP,2010,Adventure,Idea Factory,0,0,0,1.03999999984059
830,NES,1988,Platform,Nintendo,0.59,0.14,0.02,1.8099999994973
293,PS3,2010,Action,Ubisoft Annecy,0.06,0.03,0.02,1.55000000010671
2261,PSP,2011,Role-Playing,Atlus,0.13,0.03,0.03,1.10999999964009
5229,PS2,2003,Role-Playing,Hudson Soft,0,0,0,1.17000000022269
5702,DS,2008,Adventure,Arc System Works,0,0,0,1.02999999975121
5429,PS2,2007,Role-Playing,Square Enix,0.23,0.18,0.06,1.08999999973725
57,Wii,2011,Role-Playing,Kadokawa Shoten,0,0,0,1.0199999996979
3417,DS,2008,Misc,IE Institute,0,0,0,1.03999999984059
609,PSP,2010,Strategy,Namco Bandai Games,0,0,0,1.11999999965616
770,SAT,1995,Racing,Sega,0,0,0,1.1399999995367
1693,DS,2009,Strategy,Sega,0,0,0,1.05999999986859
517,DS,2010,Action,Hudson Soft,0,0,0,1.0499999998221
1295,X360,2011,Action,Ubisoft Annecy,0.09,0.03,0.01,1.02999999975121
2507,PSP,2012,Action,5pb,0,0,0,1.05999999986859
5933,3DS,2013,Fighting,Arc System Works,0,0,0,1.02999999975121
3251,3DS,2013,Role-Playing,Atlus,0.28,0,0.02,1.26999999940247
2663,3DS,2011,Simulation,Nintendo,0.4,0.36,0.07,1.1300000003116
3945,PSP,2011,Adventure,Idea Factory,0,0,0,1.0199999996979
4083,DS,2009,Adventure,Alchemist,0,0,0,1.02999999975121
2848,PS,1998,Role-Playing,SquareSoft,0.29,0.19,0.1,1.88999999986477
325,NES,1988,Role-Playing,Enix Corporation,0.1,0,0,4.77000000047581
5074,PS4,2014,Action,Sega,0,0,0,1.14999999956857
4561,XB,2001,Racing,Microsoft Game Studios,1.37,0.61,0.09,1.0499999998221
1143,PS4,2016,Role-Playing,Square Enix,0,0,0,1.05999999986859
5548,DS,2006,Role-Playing,Success,0,0,0,1.02999999975121
4968,DC,1999,Sports,Sega,0,0,0,1.08999999973725
5764,DS,2006,Misc,TDK Core,0,0,0,1.1599999998628
2836,DS,2008,Misc,Creative Core,0,0,0,1.0100000001483
411,PS3,2015,Action,Namco Bandai Games,0,0,0,1.0199999996979
3453,PS2,2006,Role-Playing,505 Games,0,0,0,1.11999999965616
990,PS3,2014,Adventure,5pb,0,0,0,1.02999999975121
3545,PSV,2015,Action,HuneX,0,0,0,1.0100000001483
2572,PS4,2015,Adventure,5pb,0,0,0,1.0100000001483
5888,PS3,2012,Shooter,Namco Bandai Games,0,0,0,1.0499999998221
3280,PS,1997,Adventure,Human Entertainment,0,0,0.01,1.11999999965616
2681,3DS,2013,Role-Playing,Nintendo,0.21,0.3,0.04,2.33000000098417
3357,PS3,2012,Action,Capcom,0,0,0,1.1399999995367
4414,PSP,2010,Adventure,Idea Factory,0,0,0,1.0199999996979
5283,PS3,2010,Racing,Sony Computer Entertainment,2.96,4.88,2.12,1.8099999994973
2954,X360,2012,Shooter,Microsoft Game Studios,6.63,2.36,0.73,1.03999999984059
3372,PS3,2011,Action,Tecmo Koei,0.25,0.14,0.06,1.46000000040844
190,DS,2010,Strategy,Namco Bandai Games,0,0,0,1.1399999995367
5206,GB,1991,Role-Playing,SquareSoft,0,0,0,1.75999999991189
1354,PSV,2016,Action,Namco Bandai Games,0,0,0,1.08999999973725
5209,NES,1991,Platform,Capcom,0.51,0.09,0.01,1.32000000053027
1265,PS3,2012,Action,Capcom,0.48,0.25,0.1,1.36000000034277
4923,PS2,2010,Adventure,5pb,0,0,0,1.06999999949302
1084,PSP,2010,Action,Spike,0,0,0,1.18999999985311
1627,GBA,2006,Role-Playing,Sting,0,0,0,1.02999999975121
3942,3DS,2012,Action,Level 5,0,0,0,1.0499999998221
1375,GC,2006,Role-Playing,Unknown,0.06,0.02,0,1.0199999996979
462,PSP,2012,Action,Idea Factory,0,0,0,1.03999999984059
5732,PS,1996,Misc,Sony Computer Entertainment,0.02,0.01,0.01,1.1599999998628
5957,PSV,2015,Adventure,Prototype,0,0,0,1.0199999996979
2995,SAT,1998,Strategy,Banpresto,0,0,0,1.55000000010671
5860,GBA,2004,Role-Playing,Capcom,0,0,0,1.07999999985298
4006,PS,1998,Role-Playing,Namco Bandai Games,0,0,0.04,1.53999999934467
5193,X360,2010,Shooter,Square Enix,0.1,0.07,0.02,1.0199999996979
2925,X360,2011,Shooter,D3Publisher,0.1,0.05,0.01,1.02999999975121
718,XB,2002,Role-Playing,Atlus,0,0,0,1.0499999998221
5877,PS3,2008,Action,THQ,0.88,0.54,0.25,1.0199999996979
2505,3DS,2012,Action,Namco Bandai Games,0,0,0,1.08999999973725
4574,PS3,2010,Sports,Tecmo Koei,0,0,0,1.06999999949302
2644,PS3,2015,Shooter,Activision,0.49,0.96,0.27,1.06999999949302
2980,PSP,2008,Adventure,Alchemist,0,0,0,1.05999999986859
4647,SNES,1993,Platform,Konami Digital Entertainment,0,0,0,1.30999999972089
3004,Wii,2008,Sports,Takara Tomy,0,0,0,1.0100000001483
3063,SAT,1998,Role-Playing,Kadokawa Shoten,0,0,0,1.11999999965616
23,PSP,2008,Role-Playing,Falcom Corporation,0,0,0,1.06999999949302
1691,Wii,2009,Sports,Hudson Soft,0.33,0.34,0.07,1.08999999973725
3993,PS3,2010,Misc,Irem Software Engineering,0,0,0,1.0199999996979
4535,PS,1997,Role-Playing,SquareSoft,0,0,0.08,2.13999999992775
236,PS2,2004,Role-Playing,Enix Corporation,0,0,0,2.65000000000495
5834,WS,2000,Role-Playing,SquareSoft,0,0,0,1.51000000026148
989,PS3,2013,Fighting,Namco Bandai Games,0,0,0,1.03999999984059
3418,PSV,2016,Role-Playing,Square Enix,0,0,0,1.29999999939226
4194,PS4,2016,Shooter,Activision,0.64,0.68,0.26,1.1399999995367
2702,PS3,2012,Sports,Take-Two Interactive,1.72,0.44,0.27,1.0499999998221
1701,SAT,1996,Adventure,Imagineer,0,0,0,1.02999999975121
857,PSP,2009,Action,Ubisoft,0.43,0.48,0.28,1.0499999998221
3169,PS,1998,Sports,Konami Digital Entertainment,0,0,0,1.03999999984059
5252,PS2,2009,Adventure,Yeti,0,0,0,1.0199999996979
3951,3DS,2015,Role-Playing,Atlus,0,0.03,0,1.08999999973725
5038,SAT,1997,Strategy,Sega,0,0,0,1.1300000003116
4306,PS4,2014,Action,Namco Bandai Games,0.1,0.03,0.03,1.0199999996979
4458,GEN,1994,Fighting,Sega,0,0,0,1.07999999985298
571,SNES,1993,Platform,Capcom,0.57,0.08,0.01,1.49999999983775
5669,X360,2009,Fighting,Capcom,1.82,0.71,0.26,1.14999999956857
5681,3DS,2013,Misc,Namco Bandai Games,0,0,0,1.06999999949302
5082,DS,2007,Action,Konami Digital Entertainment,0,0,0,1.0199999996979
1945,PS3,2006,Action,Capcom,0,0,0,1.03999999984059
4917,PS2,2007,Strategy,Banpresto,0,0,0,1.03999999984059
1875,PSP,2012,Action,Namco Bandai Games,0,0,0,1.17000000022269
3079,PS3,2010,Platform,Sony Computer Entertainment,0.52,0.09,0.07,1.0100000001483
3288,PS3,2012,Strategy,Tecmo Koei,0,0,0,1.08999999973725
2525,X360,2013,Shooter,Moss,0,0,0,1.0100000001483
2797,PS2,2002,Action,Eidos Interactive,0.13,0.1,0.03,1.24999999960724
271,PC,2004,Shooter,Vivendi Games,2.28,0.02,0,1.07999999985298
1685,X360,2006,Role-Playing,Microsoft Game Studios,0.3,0.33,0.08,1.21000000047353
1344,3DS,2013,Role-Playing,Level 5,0,0,0,1.10000000021524
2040,SAT,1995,Misc,Sega,0,0,0,1.08999999973725
2782,DS,2010,Sports,Arc System Works,0.01,0,0,1.0199999996979
2917,PS2,2003,Misc,Namco Bandai Games,0,0,0,1.44000000059341
565,3DS,2016,Adventure,Capcom,0,0,0,1.26999999940247
2381,PSV,2015,Adventure,Idea Factory,0,0,0,1.0199999996979
4717,X360,2006,Sports,Konami Digital Entertainment,0.08,0.9,0,1.0199999996979
507,DS,2009,Role-Playing,Nintendo,2.26,0.48,0.27,1.8099999994973
2989,PSV,2013,Shooter,Sony Computer Entertainment Europe,0.25,0.49,0.22,1.03999999984059
371,DS,2005,Misc,Nintendo,0,0,0,1.05999999986859
2724,PSV,2015,Role-Playing,Namco Bandai Games,0.08,0.1,0.05,1.22999999952728
5966,PSP,2006,Misc,Sony Computer Entertainment,0.1,0,0.01,1.0199999996979
4795,PSP,2010,Action,PQube,0.05,0.01,0.01,1.0499999998221
1139,PS2,2008,Sports,Tecmo Koei,0,0,0,1.0100000001483
4671,SNES,1995,Role-Playing,Quest,0,0,0,1.71000000083009
126,PS2,2008,Fighting,Capcom,0,0,0,1.0499999998221
